Date,Index_2x,MA_2x
2022-09-01,6800.710205078125,7134.588171875
2022-09-02,6715.530029296875,7136.689372070313
2022-09-06,6683.389892578125,7138.965372070313
2022-09-07,6826.750244140625,7141.52097265625
2022-09-08,6879.369873046875,7144.011532226563
2022-09-09,7001.730224609375,7146.676172851562
2022-09-12,7087.830322265625,7149.575853515625
2022-09-13,6732.389892578125,7151.8785732421875
2022-09-14,6759.030029296875,7154.384733398438
2022-09-15,6669.710205078125,7156.865893554687
2022-09-16,6613.670166015625,7159.09693359375
2022-09-19,6666.789794921875,7161.748813476563
2022-09-20,6578.869873046875,7164.186172851562
2022-09-21,6446.869873046875,7166.152052734375
2022-09-22,6382.989990234375,7167.777612304688
2022-09-23,6253.469970703125,7169.20865234375
2022-09-26,6177.090087890625,7170.3768125
2022-09-27,6161.590087890625,7171.442772460938
2022-09-28,6305.090087890625,7172.925252929687
2022-09-29,6147.949951171875,7173.852732421875
2022-09-30,6038.250244140625,7174.751333007813
2022-10-03,6223.869873046875,7175.78729296875
2022-10-04,6448.869873046875,7177.163692382813
2022-10-05,6433.570068359375,7178.388252929688
2022-10-06,6356.050048828125,7179.229453125
2022-10-07,6146.329833984375,7179.740373046875
2022-10-10,6091.789794921875,7180.235252929688
2022-10-11,6044.690185546875,7180.657252929687
2022-10-12,6021.070068359375,7181.0301328125
2022-10-13,6206.829833984375,7182.002092773438
2022-10-14,6033.150146484375,7182.561892578125
2022-10-17,6222.909912109375,7183.531452148438
2022-10-18,6306.969970703125,7184.597412109375
2022-10-19,6257.329833984375,7185.5164921875
2022-10-20,6198.570068359375,7186.575732421875
2022-10-21,6372.510009765625,7188.024012695312
2022-10-24,6461.690185546875,7190.129252929688
2022-10-25,6585.230224609375,7192.325252929688
2022-10-26,6528.210205078125,7194.567813476562
2022-10-27,6481.610107421875,7196.556053710938
2022-10-28,6669.130126953125,7198.683654296875
2022-10-31,6610.969970703125,7200.397814453125
2022-11-01,6579.210205078125,7201.780415039062
2022-11-02,6386.389892578125,7202.781415039062
2022-11-03,6306.789794921875,7203.458974609375
2022-11-04,6408.110107421875,7204.3590546875
2022-11-07,6480.610107421875,7205.295615234375
2022-11-08,6523.230224609375,7206.460015625
2022-11-09,6364.150146484375,7207.113696289062
2022-11-10,6779.750244140625,7208.431537109375
2022-11-11,6852.869873046875,7209.96513671875
2022-11-14,6781.510009765625,7211.5229765625
2022-11-15,6850.469970703125,7213.162416015625
2022-11-16,6784.590087890625,7214.767416015625
2022-11-17,6760.130126953125,7216.243295898437
2022-11-18,6797.690185546875,7217.563016601563
2022-11-21,6766.889892578125,7218.844176757812
2022-11-22,6874.170166015625,7220.305096679687
2022-11-23,6921.530029296875,7221.9276171875
2022-11-25,6919.250244140625,7223.382297851563
2022-11-28,6794.889892578125,7224.562017578125
2022-11-29,6782.269775390625,7225.725657226562
2022-11-30,7027.230224609375,7227.2496171875
2022-12-01,7020.150146484375,7228.788057617187
2022-12-02,7010.409912109375,7230.265857421875
2022-12-05,6864.690185546875,7231.5699375
2022-12-06,6749.530029296875,7232.662577148438
2022-12-07,6734.849853515625,7233.744416992187
2022-12-08,6794.030029296875,7235.008497070313
2022-12-09,6735.769775390625,7235.967536132813
2022-12-12,6848.130126953125,7237.125096679688
2022-12-13,6906.309814453125,7238.3137763671875
2022-12-14,6857.650146484375,7239.457416992187
2022-12-15,6658.510009765625,7240.260737304688
2022-12-16,6571.730224609375,7240.921137695313
2022-12-19,6502.329833984375,7241.431737304688
2022-12-20,6510.250244140625,7241.905977539062
2022-12-21,6623.889892578125,7242.478296875
2022-12-22,6511.789794921875,7242.859696289062
2022-12-23,6556.650146484375,7243.31081640625
2022-12-27,6525.510009765625,7243.603536132812
2022-12-28,6433.449951171875,7243.93381640625
2022-12-29,6565.570068359375,7244.42349609375
2022-12-30,6546.010009765625,7244.788936523438
2023-01-03,6515.289794921875,7244.8703359375
2023-01-04,6572.949951171875,7244.98349609375
2023-01-05,6483.210205078125,7245.0174560546875
2023-01-06,6657.170166015625,7245.3930166015625
2023-01-09,6651.190185546875,7245.722016601562
2023-01-10,6705.510009765625,7246.216856445312
2023-01-11,6806.230224609375,7247.022296875
2023-01-12,6833.349853515625,7247.759336914062
2023-01-13,6865.190185546875,7248.348296875
2023-01-17,6848.949951171875,7248.899896484375
2023-01-18,6724.730224609375,7249.24945703125
2023-01-19,6664.710205078125,7249.423416992187
2023-01-20,6812.230224609375,7249.915376953125
2023-01-23,6906.630126953125,7250.991537109375
2023-01-24,6900.909912109375,7251.909817382812
2023-01-25,6899.449951171875,7253.117737304688
2023-01-26,6987.869873046875,7254.264016601563
2023-01-27,7008.130126953125,7255.2410166015625
2023-01-30,6902.550048828125,7255.991416992188
2023-01-31,7020.210205078125,7256.810857421875
2023-02-01,7105.429931640625,7257.740376953125
2023-02-02,7226.529541015625,7258.797055664062
2023-02-03,7139.969970703125,7259.698055664063
2023-02-06,7089.170166015625,7260.502856445312
2023-02-07,7195.010009765625,7261.493336914063
2023-02-08,7102.729736328125,7262.225456054687
2023-02-09,7030.010009765625,7262.821095703125
